id,TOXICITY,INSULT,THREAT,PROFANITY,IDENTITY_ATTACK
1684,0.10956833,0.070799805,0.006757513,0.020032106,0.010951365
1685,0.0154562555,0.011160898,0.005692724,0.013234417,0.002034882
1686,0.02343543,0.018710041,0.005339143,0.010296722,0.0029043318
1687,0.17371799,0.06858205,0.009825659,0.013780965,0.1714862
1688,0.44002727,0.5101222,0.010680079,0.21132572,0.11396073
1689,0.023906821,0.014580919,0.0067898775,0.016957775,0.0020071338
1690,0.02873857,0.017743196,0.0065827454,0.011253181,0.0031818156
1691,0.004492367,0.0066293706,0.0054338085,0.008819335,0.00045784848
1692,0.1537979,0.086852804,0.006207318,0.01846078,0.057492398
1693,0.26859093,0.18604483,0.13329996,0.2337357,0.04203484
1694,0.041172907,0.022190686,0.008867673,0.01174849,0.0076955543
1695,0.11057663,0.061101943,0.008000307,0.022286616,0.08749158
1696,0.008544922,0.008880884,0.0052756276,0.009212166,0.0011746819
1697,0.050078966,0.023995465,0.012026439,0.017709278,0.0030523231
1698,0.008105109,0.009051885,0.0053787893,0.011065305,0.00067058613
1699,0.006785673,0.0070378734,0.005738034,0.010450439,0.0006752109
1700,0.3234372,0.2838064,0.12996206,0.0569429,0.32184324
1701,0.3389984,0.26957804,0.012026439,0.39409557,0.21075934
1702,0.06184035,0.036325075,0.008039144,0.016821137,0.007732552
1703,0.5779532,0.6500014,0.0083886795,0.24147889,0.19495805
1704,0.681338,0.6798578,0.54744303,0.44431314,0.20878418
1705,0.0032043457,0.0058931164,0.0052905963,0.009442741,0.00043472482
1706,0.11347008,0.047349896,0.008686432,0.025360947,0.10221587
1707,0.54823303,0.4339631,0.0104988385,0.90862066,0.013646871
1708,0.45090583,0.41530323,0.42388117,0.22653213,0.458714
1709,0.3286776,0.3388922,0.015429466,0.04216301,0.36702603
1710,0.0466155,0.01640493,0.006356194,0.016411226,0.041003603
1711,0.21374844,0.20901857,0.0064015044,0.024951037,0.06613251
1712,0.37751234,0.40243408,0.023544617,0.12639372,0.37082586
1713,0.022139108,0.01617693,0.0058416002,0.0118680475,0.0010498142
1714,0.007979449,0.008405882,0.0054176264,0.012585391,0.0018591423
1715,0.024849601,0.014808921,0.0059419298,0.017914234,0.0014799143
1716,0.028620722,0.013440913,0.0057509798,0.011509376,0.021585498
1717,0.42349213,0.36798462,0.34804323,0.29456177,0.10409598
1718,0.015958898,0.010362893,0.005893383,0.011646013,0.0058456613
1719,0.0051835002,0.006182868,0.005728325,0.010928668,0.0009573196
1720,0.0070369947,0.006942873,0.0054888283,0.012414595,0.0005249071
1721,0.021432023,0.011312899,0.0071199946,0.02023706,0.0024418586
1722,0.040430736,0.023608726,0.006220264,0.009698936,0.0014336669
1723,0.2854971,0.15556364,0.008531082,0.4177144,0.015154205
1724,0.2855005,0.27558193,0.008129764,0.087430455,0.17769934
1725,0.28674445,0.23704576,0.20178549,0.09001675,0.31307843
1726,0.02826718,0.018581128,0.006194372,0.014156717,0.0040142676
1727,0.018095128,0.014960921,0.006000186,0.010809111,0.0020071338
1728,0.3308965,0.26957804,0.009437286,0.08355101,0.37879246
1729,0.37751234,0.4302003,0.0065827454,0.21997347,0.0055496786
1730,0.12520397,0.06669625,0.0066086366,0.014122557,0.07508347
1731,0.3375374,0.36798462,0.007029374,0.11292298,0.1007269
1732,0.6667219,0.28997475,0.008181547,0.7809412,0.011173353
1733,0.11161,0.06921569,0.0064727063,0.024062896,0.006696612
1734,0.11140333,0.06794841,0.0058966195,0.023379711,0.021083053
1735,0.0037384033,0.0061068675,0.005438663,0.009903891,0.0004208506
1736,0.50789946,0.45135358,0.079364374,0.68353343,0.08749158
1737,0.5140397,0.5678696,0.44942492,0.29209393,0.46028158
1738,0.0076652975,0.007987879,0.0053674616,0.010552917,0.0019238886
1739,0.4014846,0.46476576,0.007637825,0.29456177,0.2869935
1740,0.15324512,0.10440776,0.0061814263,0.034397304,0.008028535
1741,0.035220183,0.021610579,0.00579629,0.016889455,0.0014614153
1742,0.29039988,0.24928534,0.020609349,0.26098207,0.13805299
1743,3.067886e-05,0.0047168904,0.005193073,0.0074735144,3.8298563e-06
1744,0.46186632,0.5423875,0.009903334,0.2963245,0.12735364
1745,0.3722269,0.40243408,0.0104988385,0.09324962,0.37507164
1746,0.17198499,0.14331897,0.0067057298,0.018734055,0.08500996
1747,0.39669925,0.3416952,0.5195707,0.2298641,0.07094744
1748,0.31825066,0.24928534,0.018710058,0.19770569,0.3043136
1749,0.3367073,0.28997475,0.008919456,0.035399333,0.38699543
1750,0.033334624,0.019741343,0.0082074385,0.014634945,0.0034777985
1751,0.0036598654,0.005703115,0.0055001555,0.009750174,0.00046247322
1752,0.013068704,0.0075128763,0.0075083673,0.012995303,0.00258985
1753,0.2854733,0.191015,0.02440793,0.06746418,0.2803029
1754,0.03357032,0.026058068,0.005919275,0.010928668,0.0015076627
1755,0.13214645,0.07333439,0.0071199946,0.07514556,0.04332388
1756,0.2855005,0.0811385,0.17016006,0.33954415,0.009471451
1757,0.071337044,0.054376744,0.00598724,0.019553876,0.006437627
1758,0.112333365,0.06512285,0.011430934,0.029186781,0.018470341
1759,0.0040525547,0.0061163674,0.005467791,0.009289024,0.00071683346
1760,0.2396185,0.10148193,0.040638234,0.19524631,0.018269362
1761,0.039226998,0.019934712,0.0058448366,0.02208166,0.005105704
1762,0.2540519,0.26395,0.008116818,0.06646215,0.058856625
1763,0.15435068,0.06529768,0.040638234,0.030138692,0.10221587
1764,0.008984734,0.009564889,0.0053739343,0.010672474,0.0015446605
1765,0.31547862,0.36798462,0.007262398,0.07676199,0.051580742
1766,0.09308127,0.032248367,0.006317357,0.025087673,0.02721288
1767,0.005434822,0.0065913703,0.0056085763,0.009408582,0.0013319228
1768,0.007351146,0.0076268767,0.0052821003,0.010621235,0.00034916727
1769,0.17545098,0.10587067,0.008582866,0.06796519,0.061130337
1770,0.32557452,0.36709076,0.008945347,0.091633186,0.116281845
1771,0.12520397,0.06739554,0.0062979385,0.021398475,0.10221587
1772,0.43720075,0.4302003,0.011456826,0.5724795,0.058401883
1773,0.3977292,0.4710501,0.0072753434,0.3351773,0.041261412
1774,0.009110395,0.00815888,0.0057089063,0.010040528,0.0012671766
1775,0.1269396,0.07238392,0.00933372,0.03840541,0.06658725
1776,0.32074678,0.16868424,0.10696311,0.29984993,0.02439919
1777,0.10870059,0.034451995,0.0113014765,0.08322773,0.0050687063
1778,0.39987978,0.47273466,0.032695748,0.22552395,0.026007013
1779,0.0032043457,0.0059073665,0.005343188,0.009733095,0.0003884775
1780,0.27412915,0.22770336,0.012026439,0.048175167,0.2877625
1781,0.27750343,0.27763805,0.0063950317,0.0684662,0.01139534
1782,0.24603334,0.16751462,0.018364733,0.079025,0.28034934
1783,0.23162876,0.17361937,0.005964585,0.18786818,0.0024418586
1784,0.0028273638,0.005698365,0.00538688,0.009143848,0.00036304147
1785,0.058737632,0.032248367,0.0064144502,0.019622196,0.010581387
1786,0.62136006,0.6798578,0.04029291,0.5013569,0.06658725
1787,0.055274166,0.033460364,0.0053690798,0.01261955,0.00155391
1788,0.42985553,0.5015486,0.039256934,0.29209393,0.08666438
1789,0.10653123,0.07491849,0.0055810665,0.016957775,0.002552852
1790,0.64447093,0.68668073,0.021300001,0.46460027,0.060220852
1791,0.0035499125,0.0059168665,0.005365034,0.010160086,0.0004139135
1792,0.39669925,0.34032786,0.009592636,0.5724795,0.05976611
1793,0.37751234,0.36798462,0.008686432,0.44366163,0.10221587
1794,0.45751464,0.41767508,0.009230154,0.6672561,0.3958119
1795,0.05750068,0.02173949,0.0072365063,0.048175167,0.0061046463
1796,0.40891263,0.40189892,0.054947287,0.5013569,0.38246045
1797,0.19893374,0.1469393,0.008505191,0.027547138,0.17925262
1798,0.15048122,0.06582214,0.0079873605,0.049427703,0.10221587
1799,0.0060002944,0.0073988754,0.0053569432,0.009545219,0.00055959256
1800,0.022256956,0.0151129225,0.006330303,0.015420608,0.0020626306
1801,0.071337044,0.030926194,0.0068287146,0.03489832,0.019073274
1802,0.22846605,0.19967617,0.0074824756,0.098067984,0.010137413
1803,0.019100413,0.015796926,0.0054629366,0.010518758,0.00072145823
1804,0.09525062,0.05203446,0.00548721,0.028503597,0.0013781702
1805,0.0051835002,0.0068763723,0.00541439,0.00864,0.00072608294
1806,0.01859777,0.016632931,0.0054419,0.013063621,0.0016649036
1807,0.123468354,0.083112895,0.0055147195,0.012073003,0.007991537
1808,0.00823077,0.008937885,0.005377171,0.00998929,0.0012116798
1809,0.52272606,0.5739874,0.014048163,0.5724795,0.10221587
1810,0.6491204,0.7218519,0.010964886,0.44890457,0.07177465
1811,0.010304171,0.009982891,0.0057606893,0.009400043,0.00091107225
1812,0.3308965,0.40243408,0.006485652,0.18663849,0.012340514
1813,0.007853788,0.0073988754,0.005919275,0.010945748,0.0009943173
1814,0.050078966,0.032689095,0.00780612,0.01265371,0.0045322375
1815,0.21107252,0.24630153,0.007197669,0.026454043,0.035331827
1816,0.48141238,0.5423875,0.012026439,0.55356324,0.049761772
1817,0.4269174,0.5130944,0.007974415,0.10363861,0.23542951
1818,0.20126031,0.15556364,0.006861079,0.02208166,0.15303208
1819,0.007539637,0.00810188,0.005416008,0.00998929,0.0015076627
1820,0.15048122,0.100019015,0.006162008,0.035399333,0.0073625734
1821,0.4475325,0.5423875,0.0076766624,0.29279903,0.02138452
1822,0.07608539,0.059061307,0.005702433,0.013268576,0.004643231
1823,0.2553839,0.2659317,0.011172019,0.07126612,0.06929302
1824,0.059479803,0.039151907,0.006427396,0.014976538,0.0035887922
1825,0.023553278,0.019547975,0.0054839733,0.008836415,0.0022198714
1826,0.0021676456,0.005517864,0.005333479,0.008776636,0.00028673338
1827,0.029327808,0.021481665,0.0057347976,0.011389818,0.0038107792
1828,0.32074678,0.34314156,0.05914995,0.07870171,0.06704199
1829,0.025203144,0.016024929,0.005627995,0.0118680475,0.0075105648
1830,0.36095104,0.25007802,0.007793174,0.58072567,0.00828752
1831,0.23090743,0.19734058,0.0064597605,0.12374964,0.028628819
1832,0.030034892,0.020192537,0.0061878995,0.01261955,0.0030523231
1833,0.2763787,0.24424846,0.064645745,0.06646215,0.26833034
1834,0.055274166,0.035774168,0.005445136,0.0113385795,0.0035147965
1835,0.52007306,0.58196646,0.04363242,0.3547165,0.46028158
1836,0.38811707,0.36021477,0.008336896,0.5365423,0.10221587
1837,0.11098998,0.06477321,0.00675104,0.046922635,0.026609946
1838,0.048099842,0.031917825,0.0060908063,0.015898837,0.002173624
1839,0.0070055793,0.00650587,0.006097279,0.009801413,0.0010128163
1840,0.054037213,0.03312982,0.0059548756,0.019280603,0.0031263188
1841,0.0926474,0.06442356,0.0054321904,0.012482914,0.000846326
1842,0.057005897,0.033680726,0.0057250885,0.012312118,0.019073274
1843,0.004712273,0.0065723704,0.0052893823,0.009784333,0.0004971587
1844,0.0154562555,0.012300906,0.005644177,0.011680172,0.0038477771
1845,0.02035702,0.012338906,0.005673305,0.019280603,0.0027563404
1846,0.032391842,0.02425329,0.005394162,0.010450439,0.005956655
1847,0.11171334,0.08212569,0.005835127,0.014190876,0.012441003
1848,0.010806813,0.008557882,0.0065956907,0.010809111,0.0012579272
1849,0.0039583095,0.005698365,0.005627995,0.010091767,0.00062433886
1850,0.056263726,0.034341812,0.0069646453,0.013883443,0.013244915
1851,0.07608539,0.045007613,0.0065697995,0.015113175,0.0034592997
1852,0.32557452,0.26957804,0.009281937,0.049678206,0.37655997
1853,0.034277402,0.022384055,0.005384453,0.01490822,0.0017758971
1854,0.18079062,0.15556364,0.006874025,0.017982552,0.06340405
1855,0.15545623,0.11172232,0.00756015,0.038906425,0.008435511
1856,0.004680858,0.006648371,0.0054499907,0.009382962,0.000561905
1857,0.07371122,0.047935467,0.0056377044,0.01354185,0.011321344
1858,0.081625134,0.046178754,0.012906751,0.017162729,0.006696612
1859,0.012943043,0.010552894,0.005438663,0.01086035,0.003921773
1860,0.0030943926,0.0059738667,0.005340761,0.008785176,0.0003006076
1861,0.4269174,0.5130944,0.01254427,0.18909787,0.1444726
1862,0.10913446,0.06424874,0.006699257,0.022764845,0.003144818
1863,0.06421452,0.042665333,0.006003422,0.021603432,0.0058456613
1864,0.4826145,0.26957804,0.65849507,0.10549548,0.04048799
1865,0.0003004074,0.004830297,0.005220608,0.0077144974,7.283953e-05
1866,0.2028889,0.1087965,0.010110466,0.22889622,0.008176526
1867,0.069754265,0.046764325,0.0058221817,0.015967157,0.0032373124
1868,0.08083374,0.03588435,0.0067963502,0.015215653,0.039456755
1869,0.0030315623,0.0056223646,0.005537375,0.010228404,0.00072145823
1870,0.007853788,0.007816878,0.005592394,0.010706633,0.001572409
1871,0.3389984,0.41530323,0.014393489,0.22663295,0.025404079
1872,0.3625127,0.4339631,0.009722093,0.20483992,0.06158508
1873,0.36095104,0.40243408,0.007974415,0.16729468,0.09328204
1874,0.045378547,0.028281843,0.005647414,0.024267852,0.0032928092
1875,0.509388,0.38852,0.0068869707,0.8326356,0.006437627
1876,0.009738698,0.006895372,0.0059678215,0.011167783,0.002830336
1877,0.017969469,0.013934915,0.0054208627,0.010211324,0.0014336669
1878,0.36095104,0.40243408,0.006925808,0.09868695,0.17226285
1879,0.029563503,0.02051482,0.005548702,0.009920971,0.005771666
1880,0.04785245,0.033680726,0.0061425893,0.012380436,0.0049577127
1881,0.32182294,0.30797598,0.012337137,0.12374964,0.2964622
1882,0.012314741,0.011540901,0.0053310515,0.010433359,0.0007029593
1883,0.002450382,0.0055986145,0.0053658434,0.008353916,0.00023008042
1884,0.4269174,0.4962726,0.01238892,0.21781154,0.2877625
1885,0.044636376,0.0233509,0.006136116,0.013473531,0.0058456613
1886,0.52272606,0.4339631,0.0072365063,0.80158395,0.08583717
1887,0.17025198,0.14874944,0.006822242,0.0166845,0.027614836
1888,0.39669925,0.46774593,0.13853464,0.11911256,0.035074018
1889,0.011183795,0.010894896,0.005445136,0.0098868115,0.0006798356
1890,0.01005285,0.00971689,0.0053520887,0.011082385,0.00155391
1891,0.002670288,0.005679365,0.005313251,0.008955972,0.0003144818
1892,0.4014846,0.38406035,0.008065036,0.47435758,0.013646871
1893,0.032391842,0.024897853,0.0064597605,0.014669105,0.004236255
1894,0.45549932,0.44464502,0.008582866,0.62717754,0.18313584
1895,0.13561769,0.060752302,0.008712323,0.089693464,0.012541492
1896,0.4014846,0.48484445,0.007340072,0.2761231,0.046159767
1897,0.46982017,0.5678696,0.012285355,0.32965264,0.17925262
1898,0.36456755,0.40243408,0.010938995,0.041160982,0.10221587
1899,0.010304171,0.009089886,0.005757453,0.012687869,0.0015816584
1900,0.32397532,0.37506318,0.13650303,0.045419596,0.02439919
1901,0.009173225,0.0077598775,0.0064985976,0.010672474,0.0005480308
1902,0.43230394,0.47630358,0.13279422,0.2801717,0.293411
1903,0.014702292,0.010400894,0.0054354267,0.009716015,0.004606233
1904,0.06421452,0.032248367,0.0057898173,0.026044132,0.0032003147
1905,0.36095104,0.37392882,0.009178371,0.09260304,0.28034934
1906,0.3969567,0.47630358,0.013165667,0.10920923,0.03636306
1907,0.023671126,0.014390918,0.005412772,0.011475217,0.0040142676
1908,0.0062202006,0.0072278744,0.005377171,0.009084069,0.0009943173
1909,0.034748793,0.023995465,0.0055875396,0.023721304,0.0030708222
1910,0.23379272,0.16551061,0.07016479,0.11911256,0.04177703
1911,0.4269174,0.40243408,0.00746953,0.64460015,0.011543332
1912,0.15656179,0.082619295,0.008634649,0.02392626,0.10221587
1913,0.1693855,0.08212569,0.007249452,0.070942834,0.08087392
1914,0.16678599,0.08558089,0.0072753434,0.04742365,0.1035157
1915,0.067380086,0.03136692,0.0055972487,0.010962827,0.04151922
1916,0.37751234,0.4339631,0.008246276,0.25824076,0.21668483
1917,0.031684756,0.022964163,0.0064727063,0.014293353,0.001086812
1918,0.039462693,0.025026767,0.0072882893,0.013302735,0.0047357255
1919,0.42129645,0.47630358,0.009074804,0.27747265,0.11396073
1920,0.11378009,0.0820023,0.005731561,0.038655918,0.005956655
1921,0.017215505,0.011198899,0.005634468,0.017845914,0.0012486777
1922,0.4269174,0.37506318,0.008841781,0.6321197,0.013546381
1923,0.29039988,0.28791866,0.012596053,0.0838743,0.2764353
1924,0.032391842,0.020321451,0.005673305,0.012448754,0.008509507
1925,0.050573748,0.029493837,0.005526047,0.01620627,0.00449524
1926,0.0062516155,0.0069333725,0.005621522,0.011014067,0.0009388206
1927,0.056758508,0.03885912,0.006149062,0.015523086,0.004088263
1928,0.032156147,0.022577424,0.005592394,0.010279642,0.002885833
1929,0.008105109,0.00819688,0.005618286,0.011492296,0.0005665297
1930,0.6827122,0.6798578,0.03407705,0.844891,0.104676254
1931,0.37751234,0.26196828,0.007249452,0.6001929,0.007029593
1932,0.013508516,0.009070885,0.006699257,0.0113215,0.0023401144
1933,0.07371122,0.029273475,0.0066733654,0.019758832,0.04693319
1934,0.3561489,0.191015,0.0062396824,0.64657205,0.005771666
1935,0.036162965,0.025284592,0.0062526283,0.013336895,0.0054756827
1936,0.1373533,0.071116626,0.0063432488,0.021945024,0.1015541
1937,0.112436704,0.029273475,0.02250864,0.017367685,0.06476828
1938,0.008010864,0.007474876,0.005728325,0.0118338885,0.00048097214
1939,0.38601747,0.40420914,0.13431145,0.09195647,0.36273825
1940,0.52811706,0.5332045,0.010654188,0.70864636,0.27171627
1941,0.51869136,0.61794597,0.035113025,0.3290656,0.058401883
1942,0.60254884,0.6798578,0.010809537,0.2661081,0.41052565
1943,0.048594624,0.022512967,0.0056085763,0.012892825,0.031206898
1944,0.37751234,0.26957804,0.008686432,0.541926,0.06749674
1945,0.019603057,0.010286893,0.007365964,0.01982715,0.0029228306
1946,0.039935954,0.022899706,0.0067186756,0.016137952,0.008583503
1947,0.03357032,0.017420914,0.008893564,0.011184863,0.0013689207
1948,0.01017851,0.007968879,0.005738034,0.014566627,0.0010683131
1949,0.19893374,0.11464815,0.024753258,0.037403382,0.1444726
1950,0.046120718,0.029163294,0.0064727063,0.017367685,0.0018406434
1951,0.25462922,0.18604483,0.009437286,0.03715288,0.2795294
1952,0.6426206,0.6149945,0.008375733,0.65961236,0.38238457
1953,0.2359567,0.22303216,0.007832011,0.031140719,0.06385879
1954,0.3666224,0.16846494,0.007857903,0.5365423,0.007473567
1955,0.10826672,0.028061481,0.06238277,0.022423252,0.003884775
1956,0.21642438,0.16861114,0.0070034824,0.02836696,0.11512129
1957,0.112436704,0.061626412,0.0054920646,0.027410502,0.047706615
1958,0.15656179,0.10148193,0.006738094,0.021945024,0.04023018
1959,0.08637348,0.031917825,0.024235269,0.017572641,0.010211408
1960,0.08795626,0.05086332,0.006977591,0.025634222,0.004994711
1961,0.04834723,0.022770792,0.006207318,0.09486605,0.0020071338
1962,0.07291982,0.030595649,0.006589218,0.020646973,0.026810925
1963,0.009110395,0.009108886,0.00534157,0.013917602,0.0016001574
1964,0.02826718,0.01890341,0.0067445673,0.011406898,0.0024418586
1965,0.42129645,0.40243408,0.013165667,0.570067,0.08831879
1966,0.040925518,0.025929155,0.006537435,0.017094411,0.0075105648
1967,0.52139956,0.5130944,0.01119791,0.58072567,0.41052565
1968,0.52811706,0.4794537,0.2172668,0.3424554,0.58354634
1969,0.0038640639,0.0062778685,0.0053164875,0.009767254,0.0005480308
1970,0.024967449,0.015416925,0.006194372,0.014805742,0.013445892
1971,0.0926474,0.028942931,0.007327127,0.012858666,0.06249457
1972,0.24442963,0.24287975,0.0079873605,0.0715894,0.16159154
1973,0.85333383,0.755201,0.2606104,0.87472564,0.4482637
1974,0.96069145,0.96819645,0.013528148,0.94929975,0.16373143
1975,0.104795754,0.06337463,0.0066798385,0.027683776,0.0027748393
1976,0.049336795,0.02103047,0.005812472,0.011441057,0.037136484
1977,0.27750343,0.20201176,0.009281937,0.36225098,0.10221587
1978,0.2854699,0.25998658,0.02181799,0.0741757,0.27510223
1979,0.004460952,0.0061448677,0.005563266,0.010740792,0.000638213
1980,0.68408644,0.75027496,0.01119791,0.357228,0.27510223
1981,0.09872158,0.031697463,0.0059678215,0.016001316,0.058856625
1982,0.7510937,0.78565484,0.009644418,0.36230123,0.16587129
1983,0.43720075,0.39743927,0.008712323,0.6370159,0.014450782
1984,0.011937759,0.008633883,0.005883674,0.01309778,0.00045784848
1985,0.0466155,0.028171662,0.005906329,0.026317406,0.0019053896
1986,0.2396185,0.24171697,0.008103873,0.02208166,0.10221587
1987,0.22177623,0.1469393,0.006304411,0.035649836,0.23011416
1988,0.45751464,0.42367843,0.50307727,0.10735235,0.38200524
1989,0.005026425,0.0065533705,0.0055551752,0.010552917,0.0008324518
1990,0.042657252,0.02012808,0.0060908063,0.027820412,0.013847848
1991,0.62702215,0.6308392,0.012233571,0.73341435,0.28034934
1992,0.027324399,0.018774498,0.0054904465,0.017299367,0.0009341959
1993,0.45243698,0.37619758,0.006686311,0.7246992,0.010507392
1994,0.012063419,0.010438894,0.0056312317,0.009647697,0.0021088778
1995,0.568186,0.5130944,0.02492592,0.7673477,0.10221587
1996,0.021785567,0.01625293,0.005603722,0.012073003,0.0011700572
1997,0.0034556668,0.0059548668,0.0054079173,0.010450439,0.0008000787
1998,0.09033044,0.04442204,0.006770459,0.026317406,0.023997234
1999,0.41445592,0.47384647,0.009955117,0.0913099,0.20680901
2000,0.039935954,0.025800243,0.0064468146,0.0128245065,0.0052906936
2001,0.11347008,0.06617179,0.04029291,0.017982552,0.014048826
2002,0.73663366,0.6149945,0.009359611,0.9540331,0.0233943
2003,0.0041468004,0.006059367,0.005349661,0.010296722,0.0003468549
2004,0.3302291,0.24903896,0.0077672824,0.4098025,0.24074486
2005,0.16245349,0.082372494,0.008919456,0.019007329,0.10293542
2006,0.23523538,0.17858955,0.006647474,0.04291453,0.17381613
2007,0.54823303,0.5543018,0.019918699,0.541926,0.10235514
2008,0.36095104,0.40243408,0.044925548,0.0715894,0.24293575
2009,0.41168427,0.47357693,0.016120117,0.12727508,0.2831485
2010,0.47886392,0.5129801,0.036839653,0.50818664,0.26155844
2011,0.0056547276,0.0073798755,0.005360989,0.009716015,0.0006289636
2012,0.30427247,0.3416952,0.008634649,0.044417568,0.1007269
2013,0.33587718,0.2838064,0.010032792,0.075468846,0.31892163
2014,0.028385026,0.018258847,0.0061166976,0.015044857,0.00224762
2015,0.011120965,0.009241886,0.0061878995,0.011902207,0.0013596712
2016,0.6289369,0.65129566,0.009592636,0.64657205,0.049761772
2017,0.33587718,0.3388922,0.00704232,0.0864606,0.36702603
2018,0.5885171,0.57787937,0.011922873,0.5365423,0.38826546
2019,0.011749268,0.010362893,0.0053326697,0.011082385,0.0014614153
2020,0.37751234,0.30326313,0.008634649,0.5722072,0.19890837
2021,0.09351514,0.01929015,0.05042134,0.01764096,0.009249465
2022,0.68408644,0.7218519,0.01187109,0.70864636,0.17381613
2023,0.03545588,0.022706337,0.005906329,0.015044857,0.001674153
2024,0.020607091,0.010932897,0.007081157,0.011423977,0.007806548
2025,0.04290464,0.020192537,0.008311004,0.01893901,0.0070665907
2026,0.03875561,0.025929155,0.005627995,0.015591404,0.0010775626
2027,0.009487377,0.007892879,0.0060713873,0.012038844,0.0006197141
2028,0.006502937,0.006819372,0.0055697393,0.010826191,0.00052028237
2029,0.23235008,0.13064787,0.007301235,0.014054239,0.22783615
2030,0.11419344,0.083359696,0.0071199946,0.046922635,0.00880549
2031,0.10566349,0.06634661,0.008427517,0.058445938,0.007954539
2032,0.1104733,0.06739554,0.0060098954,0.016889455,0.036620867
2033,0.5024724,0.5543018,0.010964886,0.20916378,0.41975367
2034,0.031331215,0.017807651,0.0086087575,0.017231047,0.00362579
2035,0.9061063,0.8634578,0.018537397,0.902047,0.69661283
2036,0.3308965,0.2817503,0.013010317,0.43669638,0.10221587
2037,0.2359567,0.21368977,0.029933142,0.033144772,0.09576365
2038,0.012880214,0.009393888,0.00636914,0.010143006,0.0013041744
2039,0.028031485,0.014580919,0.008919456,0.013678487,0.0035332954
2040,0.37751234,0.26957804,0.00713294,0.6001929,0.0048837173
2041,0.005686143,0.0066198707,0.0055276654,0.012004685,0.00059659046
2042,0.077668175,0.034782536,0.0064597605,0.020851927,0.043839492
2043,0.11192002,0.06267534,0.00746953,0.013302735,0.014551271
2044,0.024967449,0.017356457,0.0054742643,0.012551232,0.008953481
2045,0.16245349,0.08434689,0.006259101,0.025634222,0.10221587
2046,0.069754265,0.057890166,0.0054613184,0.010894509,0.0011793067
2047,0.31825066,0.16883044,0.0061296434,0.47435758,0.0056236745
2048,0.004900764,0.0062303683,0.005399826,0.010040528,0.000423163
2049,0.31547862,0.27146968,0.037530303,0.058445938,0.37222284
2050,0.034041706,0.020321451,0.00560534,0.0127561875,0.013646871
2051,0.0075710523,0.00819688,0.0054920646,0.009903891,0.00054109364
2052,0.25462922,0.16124763,0.008531082,0.027410502,0.2803029
2053,0.09438288,0.06512285,0.0055195745,0.017436003,0.004069764
2054,0.15490346,0.036214896,0.13498579,0.058946952,0.0045507364
2055,0.1991664,0.113185234,0.006162008,0.025087673,0.10221587
2056,0.005434822,0.0072088744,0.0053326697,0.008870574,0.000656712
2057,0.010429831,0.009013886,0.0062137907,0.011219022,0.0015076627
2058,0.38434127,0.24287975,0.007145886,0.70384485,0.014752249
2059,0.15987846,0.08410009,0.026307223,0.035399333,0.054763943
2060,0.0030001472,0.0055653644,0.0054613184,0.009220706,0.000271703
2061,0.44933176,0.46625584,0.014048163,0.06746418,0.46028158
2062,0.08004235,0.05086332,0.0084793,0.016069634,0.0073255757
2063,0.4013387,0.24630153,0.53875744,0.10116278,0.030433474
2064,0.44933176,0.46625584,0.10542984,0.44431314,0.36702603
2065,0.41168427,0.4810288,0.006653947,0.020988565,0.0052906936
2066,0.08716487,0.033680726,0.007793174,0.012517073,0.057037655
2067,0.007539637,0.007018873,0.005783344,0.0113044195,0.00072608294
2068,0.30502358,0.28997475,0.015947454,0.11168506,0.24970764
2069,0.015016444,0.0096028885,0.0067769317,0.012414595,0.0016279058
2070,0.055768944,0.033019636,0.00675104,0.018324144,0.018168874
2071,0.054284602,0.028832749,0.007353018,0.0113044195,0.011173353
2072,0.016964182,0.012528907,0.0053569432,0.012961143,0.0004023517
2073,0.11057663,0.0573046,0.007573096,0.011355659,0.027413858
2074,0.02343543,0.012946909,0.005890147,0.02249157,0.0019701358
2075,0.026145924,0.014086916,0.007883795,0.017709278,0.003366805
2076,0.41910073,0.47787863,0.0074565844,0.17101645,0.01087737
2077,0.25462922,0.15485314,0.2836219,0.04667213,0.02037963
2078,0.4269174,0.11616662,0.55820185,0.099305905,0.022590388
2079,0.76523775,0.6831271,0.060766358,0.764141,0.6637263
2080,0.26859093,0.26957804,0.010990778,0.20016506,0.048480038
2081,0.4014846,0.48627716,0.0069387536,0.17055123,0.011839314
2082,0.008010864,0.006163868,0.0067769317,0.010792031,0.0007908292
2083,0.16851899,0.123407245,0.011456826,0.050930742,0.034558404
2084,0.051810697,0.029053112,0.0057186154,0.013473531,0.021786476
2085,0.20705862,0.0811385,0.2836219,0.049177196,0.10221587
2086,0.5885171,0.5362655,0.029415153,0.78491896,0.30256465
2087,0.001971301,0.0052661123,0.005390926,0.008964512,0.00024048607
2088,0.0060631246,0.0075128763,0.005383644,0.009442741,0.0010498142
2089,0.22445217,0.21836096,0.03718498,0.10549548,0.05794714
2090,0.022256956,0.01767874,0.005458082,0.017436003,0.0018683918
2091,0.7308154,0.7775208,0.28890648,0.36230123,0.09824528
2092,0.7856813,0.71551245,0.009463178,0.86331284,0.019274252
2093,0.063423134,0.033790905,0.0060260775,0.013166099,0.012641981
2094,0.007602467,0.00821588,0.0056312317,0.010655395,0.0012209293
2095,0.1996317,0.1378885,0.0066345283,0.02071529,0.09824528
2096,0.069754265,0.036435258,0.0060908063,0.01490822,0.0032558115
